#name,ra,dec,pileup_flag,photflux_aper_b,photflux_aper_h,photflux_aper_m,photflux_aper_s,flux_aper_b,flux_aper_h,flux_aper_m,flux_aper_s,photflux_aper_avg_b,photflux_aper_avg_h,photflux_aper_avg_m,photflux_aper_avg_s,flux_aper_avg_b,flux_aper_avg_h,flux_aper_avg_m,flux_aper_avg_s,flux_powlaw_aper_b,flux_powlaw_aper_h,flux_powlaw_aper_m,flux_powlaw_aper_s,flux_bb_aper_b,flux_bb_aper_h,flux_bb_aper_m,flux_bb_aper_s,flux_brems_aper_b,flux_brems_aper_h,flux_brems_aper_m,flux_brems_aper_s,flux_apec_aper_b,flux_apec_aper_h,flux_apec_aper_m,flux_apec_aper_s,flux_powlaw,powlaw_gamma,powlaw_nh,powlaw_ampl,powlaw_stat,flux_bb,bb_kt,bb_nh,bb_ampl,bb_stat,flux_brems,brems_kt,brems_nh,brems_norm,brems_stat,hard_hm,var_inter_hard_prob_hs,var_inter_hard_sigma_hs,hard_ms,var_inter_hard_prob_ms,var_inter_hard_sigma_ms,ks_intra_prob_b,ks_intra_prob_h,ks_intra_prob_m,ks_intra_prob_s
 2CXO J182432.4-245208, 18 24 32.50,-24 52 08.14,FALSE,0.0001559,5.706E-05,3.44E-05,2.829E-05,5.282E-13,4.056E-13,8.578E-14,4.57E-14,0.0001221,4.412E-05,2.705E-05,2.202E-05,4.229E-13,3.213E-13,6.683E-14,3.562E-14,4.023E-13,3.748E-13,8.448E-14,4.664E-14,4.733E-13,3.228E-13,8.766E-14,4.232E-14,3.935E-13,3.478E-13,8.501E-14,4.568E-14,4.943E-13,4.214E-13,8.586E-14,4.523E-14,4.707E-13,1.554,28.08,9.918E-05,1.054,4.017E-13,0.811,2.031E-07,9.293E-05,2.24,4.662E-13,12.49,23.57,0.0001274,1.055,0.2473,0.819,0.04689,0.0962,0.696,0.5826,1,1,1,1
 2CXO J183613.7+592530, 18 36 13.70,+59 25 30.08,FALSE,1.336E-05,1.477E-06,1.633E-06,6.228E-06,2.568E-14,1.135E-14,4.253E-15,1.047E-14,1.336E-05,1.477E-06,1.633E-06,6.228E-06,2.568E-14,1.135E-14,4.253E-15,1.047E-14,2.782E-14,9.57E-15,3.938E-15,1.01E-14,3.675E-14,8.264E-15,4.109E-15,9.561E-15,2.802E-14,8.889E-15,3.966E-15,9.99E-15,3.518E-14,1.075E-14,4.003E-15,9.964E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,-0.0437,         ,         ,-0.5871,         ,         ,0.379,0.417,0.123,0.813
 2CXO J184119.3-045610, 18 41 19.32,-04 56 10.95,FALSE,0.0003167,0.0002217,4.042E-05,2.104E-06,2.249E-12,2.162E-12,1.12E-13,3.309E-15,0.000326,0.0002304,4.012E-05,2.294E-06,2.301E-12,2.217E-12,1.099E-13,3.745E-15,1.526E-12,1.584E-12,1.075E-13,2.61E-15,1.385E-12,1.329E-12,1.098E-13,1.896E-15,1.403E-12,1.46E-12,1.08E-13,2.534E-15,1.804E-12,1.803E-12,1.1E-13,2.542E-15,1.707E-12,1.104,175,0.000276,1.769,1.611E-12,1.479,86.81,5.205E-05,2.475,1.677E-12,100,188.2,0.0008195,1.804,0.6921,0.383,0.001761,0.9007,0.58,0.01647,0.764,0.274,0.829,0.715
 2CXO J184624.9-025830, 18 46 24.94,-02 58 30.04, TRUE,0.001001,0.0007868,7.234E-05,3.655E-06,6.927E-12,6.801E-12,2.035E-13,6.334E-15,         ,         ,5.19E-05,2.607E-06,         ,         ,1.451E-13,4.391E-15,4.852E-12,5.626E-12,1.911E-13,4.074E-15,4.383E-12,4.724E-12,1.945E-13,2.862E-15,4.464E-12,5.187E-12,1.919E-13,3.939E-15,5.72E-12,6.401E-12,1.954E-13,3.94E-15,6.158E-12,1.494,338,0.002068,1.358,5.886E-12,1.331,200.9,0.0003028,2.192,6.177E-12,29.09,319.1,0.002865,1.4,0.832,0.163,0.002975,0.9044,0.437,0.06215,0.856,0.848,0.832,0.947
 2CXO J184901.6-000117, 18 49 01.62,-00 01 17.58,FALSE,0.0002599,0.0002178,1.01E-05,1.046E-06,1.981E-12,1.996E-12,2.804E-14,1.988E-15,0.0002599,0.0002178,1.01E-05,1.046E-06,1.981E-12,1.996E-12,2.804E-14,1.988E-15,1.206E-12,1.531E-12,2.625E-14,1.14E-15,1.1E-12,1.29E-12,2.669E-14,8.372E-16,1.112E-12,1.413E-12,2.635E-14,1.107E-15,1.42E-12,1.739E-12,2.681E-14,1.104E-15,1.723E-12,0.991,380.5,0.0002873,0.871,1.687E-12,1.747,234.2,3.76E-05,0.985,1.708E-12,100,434.4,0.001055,0.907,0.9119,         ,         ,0.812,         ,         ,0.526,0.624,0.779,0.118
 2CXO J185650.9+024547, 18 56 50.91,+02 45 47.83,FALSE,5.515E-06,3.779E-06,1.781E-07,0,3.053E-14,3.054E-14,5.627E-16,0,5.533E-06,3.682E-06,1.89E-07,0,3.011E-14,3.004E-14,6.379E-16,0,2.284E-14,2.781E-14,         ,         ,2.106E-14,2.398E-14,         ,         ,2.129E-14,2.598E-14,         ,         ,2.656E-14,3.13E-14,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.9132,         ,         ,0.9994,         ,         ,0.705,0.442,         ,         
 2CXO J190947.4-374414, 19 09 47.45,-37 44 14.33,FALSE,6.611E-06,0,1.055E-06,3.784E-06,8.904E-15,0,2.497E-15,6.126E-15,6.611E-06,0,1.055E-06,3.784E-06,8.904E-15,0,2.497E-15,6.126E-15,1.552E-14,         ,2.555E-15,6.473E-15,1.895E-14,         ,2.654E-15,5.811E-15,1.534E-14,         ,2.571E-15,6.32E-15,1.906E-14,         ,2.596E-15,6.243E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,-0.9994,         ,         ,-0.5709,         ,         ,0.315,         ,0.615,0.064
 2CXO J191052.4-595905, 19 10 52.41,-59 59 05.68,FALSE,1.297E-06,0,2.695E-07,7.129E-07,1.656E-15,0,6.563E-16,1.21E-15,1.862E-06,1.266E-07,2.197E-07,9.584E-07,2.889E-15,1.012E-15,5.354E-16,1.53E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,-0.9994,0.953,0.2765,-0.4685,0.703,0.1,0.924,         ,         ,0.8
 2CXO J191105.5-600059, 19 11 05.54,-60 00 59.76,FALSE,1.034E-06,8.059E-08,1.484E-07,4.979E-07,1.481E-15,0,3.094E-16,8.73E-16,1.034E-06,8.059E-08,1.484E-07,4.979E-07,1.481E-15,0,3.094E-16,8.73E-16,2.175E-15,         ,3.563E-16,8.056E-16,2.837E-15,         ,3.716E-16,7.578E-16,2.183E-15,         ,3.588E-16,7.955E-16,2.743E-15,         ,3.623E-16,7.925E-16,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,-0.1924,0.758,0.2221,-0.5447,0.666,0.2065,0.147,         ,0.699,0.223
 2CXO J191142.6-595826, 19 11 42.66,-59 58 26.59,FALSE,9.311E-07,2.314E-07,8.894E-08,4.713E-07,1.151E-14,1.117E-14,0,8.852E-16,9.311E-07,2.314E-07,8.894E-08,4.713E-07,1.151E-14,1.117E-14,0,8.852E-16,         ,         ,         ,8.04E-16,         ,         ,         ,7.14E-16,         ,         ,         ,7.831E-16,         ,         ,         ,7.726E-16,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.6259,         ,         ,-0.6996,         ,         ,         ,         ,         ,0.959
 2CXO J193030.1+185214, 19 30 30.13,+18 52 14.14,FALSE,0.0001912,0.0001305,2.526E-05,3.302E-06,1.116E-12,1.062E-12,6.688E-14,5.14E-15,0.0001912,0.0001305,2.526E-05,3.302E-06,1.116E-12,1.062E-12,6.688E-14,5.14E-15,8.138E-13,9.02E-13,6.516E-14,4.33E-15,7.684E-13,7.635E-13,6.677E-14,3.586E-15,7.547E-13,8.333E-13,6.548E-14,4.254E-15,9.658E-13,1.022E-12,6.657E-14,4.262E-15,1.032E-12,1.043,140.1,0.0001455,0.936,9.854E-13,1.411,67.07,3.582E-05,1.158,9.99E-13,100,161.6,0.0004736,0.992,0.6758,0.24,0.008854,0.7683,0.254,0.03989,0.951,0.739,0.947,0.985
 2CXO J193213.9+105932, 19 32 14.00,+10 59 32.72,FALSE,8.279E-05,9.497E-06,1.751E-05,3.341E-05,1.483E-13,5.135E-14,4.204E-14,5.566E-14,8.532E-05,1.006E-05,1.765E-05,3.389E-05,1.56E-13,5.594E-14,4.268E-14,5.709E-14,2.378E-13,6.229E-14,4.306E-14,5.144E-14,2.653E-13,5.351E-14,4.463E-14,4.773E-14,2.292E-13,5.777E-14,4.332E-14,5.075E-14,2.908E-13,7.01E-14,4.385E-14,5.052E-14,1.315E-13,2.969,24.12,8.347E-05,1.36,1.026E-13,0.354,1.807E-06,0.0007004,2.347,1.268E-13,1.588,7.621,7.901E-05,1.455,-0.2973,0.377,0.01647,-0.3123,0.024,0.000934,0.602,0.971,0.22,0.727
 2CXO J193938.5+213459, 19 39 38.56,+21 34 59.39,FALSE,3.492E-05,2.226E-05,5.663E-06,6.206E-07,1.831E-13,1.687E-13,1.378E-14,9.185E-16,3.492E-05,2.226E-05,5.663E-06,6.206E-07,1.831E-13,1.687E-13,1.378E-14,9.185E-16,1.341E-13,1.437E-13,1.368E-14,7.844E-16,1.288E-13,1.219E-13,1.404E-14,6.715E-16,1.248E-13,1.328E-13,1.375E-14,7.727E-16,1.597E-13,1.626E-13,1.397E-14,7.755E-16,1.525E-13,1.15,121,2.497E-05,1.31,1.404E-13,1.307,53.76,6.726E-06,1.795,1.525E-13,100,128,6.922E-05,1.33,0.5946,         ,         ,0.802,         ,         ,0.195,0.68,0.971,0.742
 2CXO J195258.2+325240, 19 52 58.21,+32 52 40.70,FALSE,0.0008072,0.0002543,0.000174,0.0001549,2.426E-12,1.774E-12,4.329E-13,2.426E-13,0.0008072,0.0002543,0.000174,0.0001549,2.426E-12,1.774E-12,4.329E-13,2.426E-13,2.788E-12,1.717E-12,4.392E-13,2.312E-13,2.886E-12,1.465E-12,4.549E-13,2.154E-13,2.633E-12,1.589E-12,4.42E-13,2.297E-13,3.378E-12,1.939E-12,4.483E-13,2.311E-13,2.288E-12,1.669,27.49,0.0005442,1.125,1.913E-12,0.7451,3.632E-07,0.0006143,3.759,2.264E-12,8.681,22.09,0.0006388,1.155,0.1874,         ,         ,0.0587,         ,         ,0.186,0.382,0.023,0.116
 2CXO J195840.0+284554, 19 58 40.04,+28 45 54.49,FALSE,1.57E-05,0,5.271E-06,7.752E-06,7.818E-15,         ,4.284E-15,3.752E-15,1.57E-05,0,5.271E-06,7.752E-06,7.818E-15,         ,4.284E-15,3.752E-15,1.816E-14,         ,4.685E-15,2.84E-15,1.767E-14,         ,4.884E-15,2.379E-15,1.707E-14,         ,4.718E-15,2.776E-15,2.131E-14,         ,4.802E-15,2.772E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,-0.9994,         ,         ,-0.2498,         ,         ,0.334,         ,0.177,0.041
 2CXO J195936.7+204814, 19 59 36.75,+20 48 14.86,FALSE,1.932E-05,4.034E-06,3.868E-06,6.76E-06,5.019E-14,2.999E-14,9.307E-15,1.136E-14,2.005E-05,4.031E-06,3.993E-06,6.814E-06,5.039E-14,2.992E-14,9.597E-15,1.128E-14,5.472E-14,2.645E-14,9.507E-15,1.057E-14,6.144E-14,2.274E-14,9.848E-15,9.711E-15,5.286E-14,2.453E-14,9.564E-15,1.04E-14,6.684E-14,2.975E-14,9.675E-15,1.032E-14,4.181E-14,1.933,8.809,1.089E-05,1.305,2.545E-14,0.4218,2.261E-07,8.345E-05,3.536,3.873E-14,5.21,0.8507,1.107E-05,1.464,0.02,0.033,0.002625,-0.2711,0.495,0.03873,0.872,0.701,0.835,0.368
 2CXO J201722.6+060305, 20 17 22.69,+06 03 05.35,FALSE,5.602E-06,0,1.397E-06,2.768E-06,1.013E-14,0,3.362E-15,5.882E-15,5.602E-06,0,1.397E-06,2.768E-06,1.013E-14,0,3.362E-15,5.882E-15,1.461E-14,         ,3.413E-15,4.789E-15,1.686E-14,         ,3.534E-15,4.168E-15,1.425E-14,         ,3.433E-15,4.642E-15,1.766E-14,         ,3.467E-15,4.557E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,-0.9994,         ,         ,-0.3498,         ,         ,0.398,         ,0.399,0.394
 2CXO J201755.8+362507, 20 17 55.82,+36 25 07.74,FALSE,4.739E-06,1.564E-06,9.816E-07,1.147E-06,1.991E-14,1.662E-14,2.306E-15,1.689E-15,4.739E-06,1.564E-06,9.816E-07,1.147E-06,1.991E-14,1.662E-14,2.306E-15,1.689E-15,1.776E-14,1.143E-14,2.743E-15,         ,1.7E-14,9.925E-15,2.844E-15,         ,1.666E-14,1.07E-14,2.76E-15,         ,2.074E-14,1.28E-14,2.812E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.2561,         ,         ,-0.2024,         ,         ,0.76,0.953,0.189,         
 2CXO J202105.4+365104, 20 21 05.47,+36 51 04.63,FALSE,3.824E-05,7.391E-06,8.383E-06,1.234E-05,9.22E-14,5.415E-14,1.973E-14,1.947E-14,3.824E-05,7.391E-06,8.383E-06,1.234E-05,9.22E-14,5.415E-14,1.973E-14,1.947E-14,1.537E-13,5.047E-14,2.14E-14,1.674E-14,1.483E-13,4.284E-14,2.199E-14,1.446E-14,1.431E-13,4.665E-14,2.151E-14,1.65E-14,1.831E-13,5.711E-14,2.186E-14,1.654E-14,6.821E-14,2.664,32.09,4.074E-05,1.433,4.4E-14,0.359,8.067,0.0003396,2.53,6.579E-14,2.189,16.57,3.498E-05,1.803,-0.0625,0.346,0.03429,-0.1911,0.398,0.06817,0.607,0.491,0.646,0.403
 2CXO J202221.6+384214, 20 22 21.68,+38 42 14.95,FALSE,5.948E-05,4.21E-05,7.508E-06,5.848E-07,3.66E-13,3.54E-13,1.991E-14,9.139E-16,5.948E-05,4.21E-05,7.508E-06,5.848E-07,3.66E-13,3.54E-13,1.991E-14,9.139E-16,2.613E-13,2.946E-13,1.953E-14,7.524E-16,2.445E-13,2.49E-13,1.998E-14,6.075E-16,2.418E-13,2.721E-13,1.962E-14,7.374E-16,3.097E-13,3.341E-13,1.995E-14,7.396E-16,3.227E-13,0.968,155.9,4.241E-05,0.967,3.105E-13,1.502,80.01,9.564E-06,1.132,3.144E-13,100,187.5,0.0001541,1.042,0.6983,         ,         ,0.8557,         ,         ,0.728,0.598,0.766,0.237
 2CXO J203213.1+412724, 20 32 13.14,+41 27 24.27,FALSE,1.414E-05,4.845E-06,2.95E-06,2.389E-06,6.448E-14,5.069E-14,7.974E-15,2.304E-15,8.543E-06,3.145E-06,1.873E-06,9.592E-07,         ,         ,         ,         ,5.699E-14,         ,8.471E-15,2.221E-15,5.289E-14,         ,8.734E-15,1.703E-15,5.305E-14,         ,8.518E-15,2.157E-15,6.672E-14,         ,8.693E-15,2.153E-15,5.393E-14,2.21,23.93,2.145E-05,1.487,4.052E-14,0.5303,2.39E-06,5.37E-05,2.171,5.207E-14,3.48,10.41,1.946E-05,1.595,0.2311,0.992,0.2804,0.08,0.782,0.3822,0.988,0.805,0.99,0.545
 2CXO J204320.8+171129, 20 43 20.86,+17 11 29.22,FALSE,3.918E-06,0,7.819E-07,3.216E-06,7.96E-15,         ,1.755E-15,6.328E-15,3.918E-06,0,7.819E-07,3.216E-06,7.96E-15,         ,1.755E-15,6.328E-15,1.103E-14,         ,         ,6.098E-15,1.137E-14,         ,         ,4.572E-15,1.052E-14,         ,         ,5.707E-15,1.252E-14,         ,         ,5.451E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,-0.9994,         ,         ,-0.6596,         ,         ,0.92,         ,         ,0.518
 2CXO J205107.5-082737, 20 51 07.51,-08 27 37.76,FALSE,2.211E-06,0,6.809E-07,8.965E-07,2.793E-15,         ,1.613E-15,1.408E-15,2.63E-06,1.848E-07,5.798E-07,1.219E-06,4.421E-15,1.439E-15,1.292E-15,2.074E-15,5.195E-15,         ,1.649E-15,1.571E-15,6.312E-15,         ,1.712E-15,1.39E-15,5.131E-15,         ,1.659E-15,1.529E-15,6.34E-15,         ,1.675E-15,1.506E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,-0.9994,0.59,0.2058,-0.1512,0.546,0.3039,0.824,         ,0.655,0.591
 2CXO J212443.8-335844, 21 24 43.85,-33 58 44.74,FALSE,4.683E-05,2.414E-06,8.009E-06,2.316E-05,6.683E-14,1.288E-14,1.73E-14,3.611E-14,4.683E-05,2.414E-06,8.009E-06,2.316E-05,6.683E-14,1.288E-14,1.73E-14,3.611E-14,9.552E-14,1.411E-14,1.762E-14,3.55E-14,1.203E-13,1.219E-14,1.834E-14,3.245E-14,9.517E-14,1.311E-14,1.774E-14,3.482E-14,1.185E-13,1.584E-14,1.79E-14,3.452E-14,5.785E-14,3.685,21.44,4.337E-05,0.845,4.77E-14,0.2751,1.643E-07,0.0009789,1.754,5.608E-14,0.9371,2.987,5.491E-05,0.811,-0.5309,         ,         ,-0.4884,         ,         ,0.903,0.036,0.496,0.815
 2CXO J221438.8+300038, 22 14 38.85,+30 00 38.13,FALSE,1.669E-05,1.153E-06,2.544E-06,1.099E-05,4.468E-14,1.21E-14,5.736E-15,2.763E-14,1.669E-05,1.153E-06,2.544E-06,1.099E-05,4.468E-14,1.21E-14,5.736E-15,2.763E-14,4.153E-14,7.439E-15,6.188E-15,2.051E-14,4.412E-14,6.559E-15,6.524E-15,1.569E-14,3.982E-14,6.986E-15,6.241E-15,1.929E-14,4.748E-14,8.289E-15,6.306E-15,1.853E-14,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,-0.3623,         ,         ,-0.6334,         ,         ,0.887,0.283,0.013,0.929
 2CXO J222205.9-013715, 22 22 05.96,-01 37 15.58,FALSE,2.731E-06,3.109E-07,4.87E-07,1.355E-06,5.856E-15,2.453E-15,1.186E-15,2.457E-15,2.731E-06,3.109E-07,4.87E-07,1.355E-06,5.856E-15,2.453E-15,1.186E-15,2.457E-15,6.619E-15,         ,1.18E-15,2.42E-15,7.869E-15,         ,1.224E-15,2.101E-15,6.505E-15,         ,1.187E-15,2.344E-15,8.006E-15,         ,1.198E-15,2.302E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,-0.1649,         ,         ,-0.4897,         ,         ,0.364,         ,0.395,0.421
 2CXO J222552.8+653536, 22 25 52.88,+65 35 36.46,FALSE,4.877E-06,1.226E-06,1.121E-06,1.561E-06,1.213E-14,6.949E-15,2.821E-15,2.498E-15,2.571E-06,6.424E-07,6.077E-07,7.094E-07,6.558E-15,4.871E-15,1.499E-15,1.027E-15,1.611E-14,8.226E-15,2.817E-15,2.293E-15,1.69E-14,7.046E-15,2.901E-15,2.064E-15,1.53E-14,7.624E-15,2.831E-15,2.253E-15,1.938E-14,9.271E-15,2.865E-15,2.234E-15,1.109E-14,2.042,15.68,3.562E-06,0.937,9.254E-15,0.5668,4.976E-06,9.439E-06,1.089,1.041E-14,3.595,8.518,3.824E-06,0.849,0.045,0.333,0.1149,-0.1624,0.519,0.1527,0.996,0.996,0.976,0.667
 2CXO J222905.2+611409, 22 29 05.26,+61 14 09.09,FALSE,8.216E-05,3.4E-05,1.363E-05,9.347E-06,2.997E-13,2.558E-13,3.59E-14,1.407E-14,8.356E-05,3.484E-05,1.37E-05,9.238E-06,3.073E-13,2.63E-13,3.597E-14,1.382E-14,2.781E-13,2.415E-13,3.728E-14,1.18E-14,2.772E-13,2.104E-13,3.91E-14,1.026E-14,2.623E-13,2.261E-13,3.757E-14,1.158E-14,3.287E-13,2.704E-13,3.826E-14,1.156E-14,2.729E-13,1.22,35.8,4.019E-05,1.103,2.54E-13,1.077,6.931E-07,2.051E-05,1.532,2.706E-13,100,36.04,0.0001011,1.102,0.4272,0.705,0.05075,0.1861,0.341,0.0361,0.8,0.583,0.987,0.4
 2CXO J224142.0-523636, 22 41 42.01,-52 36 36.22,FALSE,1.62E-05,1.203E-06,3.604E-06,8.297E-06,4.501E-14,8.923E-15,9.259E-15,2.675E-14,1.62E-05,1.203E-06,3.604E-06,8.297E-06,4.501E-14,8.923E-15,9.259E-15,2.675E-14,4.322E-14,8.377E-15,9.49E-15,1.757E-14,4.518E-14,7.389E-15,9.969E-15,1.305E-14,4.129E-14,7.874E-15,9.564E-15,1.641E-14,4.863E-14,9.316E-15,9.671E-15,1.568E-14,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,-0.5009,         ,         ,-0.3948,         ,         ,0.872,0.267,0.493,0.879
 2CXO J225656.3-102434, 22 56 56.37,-10 24 34.31,FALSE,1.868E-05,1.721E-06,2.542E-06,1.077E-05,4.032E-14,1.345E-14,6.225E-15,2.071E-14,1.868E-05,1.721E-06,2.542E-06,1.077E-05,4.032E-14,1.345E-14,6.225E-15,2.071E-14,4.63E-14,1.132E-14,6.162E-15,1.989E-14,5.425E-14,9.776E-15,6.386E-15,1.694E-14,4.536E-14,1.052E-14,6.199E-15,1.918E-14,5.548E-14,1.271E-14,6.256E-15,1.877E-14,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,-0.1849,         ,         ,-0.6234,         ,         ,0.794,0.605,0.105,0.824
 2CXO J230108.2+585244, 23 01 08.28,+58 52 44.22,FALSE,0.0005772,0.0001669,0.0001845,6.562E-05,1.476E-12,9.379E-13,4.515E-13,9.746E-14,0.0005772,0.0001669,0.0001845,6.562E-05,1.476E-12,9.379E-13,4.515E-13,9.746E-14,1.953E-12,1.092E-12,4.525E-13,9.298E-14,2.006E-12,9.33E-13,4.671E-13,8.528E-14,1.843E-12,1.011E-12,4.55E-13,9.203E-14,2.353E-12,1.232E-12,4.615E-13,9.203E-14,1.347E-12,3.381,120.2,0.002798,1.176,1.236E-12,0.5171,47.28,0.002547,1.722,1.309E-12,1.467,86.05,0.001915,1.212,-0.05,         ,         ,0.476,         ,         ,0.211,0.856,0.961,0.463
 2CXO J233938.7-053305, 23 39 38.74,-05 33 05.18,FALSE,6.242E-05,2.039E-05,1.122E-05,1.477E-05,2.102E-13,1.481E-13,3.036E-14,3.61E-14,6.242E-05,2.039E-05,1.122E-05,1.477E-05,2.102E-13,1.481E-13,3.036E-14,3.61E-14,1.646E-13,1.4E-13,2.886E-14,3.037E-14,1.723E-13,1.235E-13,3.036E-14,2.267E-14,1.573E-13,1.316E-13,2.909E-14,2.84E-14,1.858E-13,1.557E-13,2.941E-14,2.716E-14,1.729E-13,1.252,1.588E-06,2.258E-05,1.401,1.37E-13,0.8196,2.11E-06,3.162E-05,3.121,1.776E-13,68.91,4.532E-05,5.038E-05,1.394,0.2936,         ,         ,-0.1424,         ,         ,1,0.97,0.989,0.84
